ID,EGRID,fid,Art,BFSNr,GWR_EGID,Check_GreenSpace,area_m2
TEST-00400,CH759973778081,6033300238,Gartenanlage,6076.0,,Green space (soil-covered),69.38389449780334
TEST-00731,CH467726382827,6035426643,Hoch_Flachmoor,1322.0,,Green space (soil-covered),3544.7205970118075
TEST-00581,CH876777840984,6035546115,Gewaesser_fliessendes,1362.0,,Not green space,702.7020154789619
TEST-00581,CH876777840984,6035431428,uebrige_befestigte,1362.0,,Not green space,421.70389849601344
TEST-00581,CH876777840984,6035431429,Fels,1362.0,,Not green space,2734.624670704525
TEST-00581,CH876777840984,6035431430,Fels,1362.0,,Not green space,1364.5372056299095
TEST-00581,CH876777840984,6035535901,geschlossener_Wald,1362.0,,Green space (wooded),362.8504925047043
TEST-00581,CH876777840984,6035546142,Gewaesser_fliessendes,1362.0,,Not green space,1082.0859641083227
TEST-00581,CH876777840984,6035535905,geschlossener_Wald,1362.0,,Green space (wooded),1026.3647690008315
TEST-00581,CH876777840984,6035431488,uebrige_befestigte,1362.0,,Not green space,135.73305749933644
TEST-00581,CH876777840984,6035437641,Geroell_Sand,1362.0,,Not green space,3625.4619468064006
TEST-00581,CH876777840984,6035437642,Gebaeude,1362.0,190166712,Not green space,347.92815500205825
TEST-00581,CH876777840984,6035535949,geschlossener_Wald,1362.0,,Green space (wooded),2125.168208696304
TEST-00581,CH876777840984,6035437645,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),28533.12079901066
TEST-00581,CH876777840984,6035437654,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),5889.318750493144
TEST-00581,CH876777840984,6035535961,geschlossener_Wald,1362.0,,Green space (wooded),16222.561842698025
TEST-00581,CH876777840984,6035437664,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),15084.812225505637
TEST-00581,CH876777840984,6035431520,Fels,1362.0,,Not green space,7335.209126483344
TEST-00581,CH876777840984,6035437674,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),71.81415351424688
TEST-00581,CH876777840984,6028308592,Acker_Wiese_Weide,1711.0,,Green space (soil-covered),0.0016052330346696248
TEST-00581,CH876777840984,6035437685,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),404.02830071298126
TEST-00581,CH876777840984,6035546233,Gewaesser_fliessendes,1362.0,,Not green space,46.114943676725616
TEST-00581,CH876777840984,6035437692,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),87144.63654149817
TEST-00581,CH876777840984,6035431550,Fels,1362.0,,Not green space,2862.504497007795
TEST-00581,CH876777840984,6035437703,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),156112.72179151772
TEST-00581,CH876777840984,6035437714,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),157175.22688003097
TEST-00581,CH876777840984,6035536036,geschlossener_Wald,1362.0,,Green space (wooded),397199.2149583417
TEST-00581,CH876777840984,6035536052,geschlossener_Wald,1362.0,,Green space (wooded),9306.577721574375
TEST-00581,CH876777840984,6035536053,geschlossener_Wald,1362.0,,Green space (wooded),183.0739603469349
TEST-00581,CH876777840984,6035536063,geschlossener_Wald,1362.0,,Green space (wooded),820.2564790095979
TEST-00581,CH876777840984,6035431619,Fels,1362.0,,Not green space,1874.9921749993252
TEST-00581,CH876777840984,6035536130,geschlossener_Wald,1362.0,,Green space (wooded),7884.877415000829
TEST-00581,CH876777840984,6035546395,Gewaesser_fliessendes,1362.0,,Not green space,146.20012731663715
TEST-00581,CH876777840984,6035421467,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),140.38390740033375
TEST-00581,CH876777840984,6028384539,Gewaesser_fliessendes,1710.0,,Not green space,0.0020857977239062725
TEST-00581,CH876777840984,6035433762,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),16544.538695048708
TEST-00581,CH876777840984,6035419436,Fels,1362.0,,Not green space,503.72566300224014
TEST-00581,CH876777840984,6035419437,Fels,1362.0,,Not green space,20179.540190378702
TEST-00581,CH876777840984,6035433794,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),15729.004313996007
TEST-00581,CH876777840984,6035435878,Gebaeude,1362.0,502193126,Not green space,34.073921999693404
TEST-00581,CH876777840984,6035425810,Gebaeude,1362.0,191980520,Not green space,9.599439000479773
TEST-00581,CH876777840984,6035436103,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),16240.152241168971
TEST-00581,CH876777840984,6028376689,geschlossener_Wald,1710.0,,Green space (wooded),0.025052642729570973
TEST-00581,CH876777840984,6035426059,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),18966.00938648063
TEST-00581,CH876777840984,6035436387,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),5.270466838766725
TEST-00581,CH876777840984,6035534700,geschlossener_Wald,1362.0,,Green space (wooded),17051.610898592528
TEST-00581,CH876777840984,6035438447,Hoch_Flachmoor,1362.0,,Green space (soil-covered),2194.486400499039
TEST-00581,CH876777840984,6035436407,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),2163.5628174049507
TEST-00581,CH876777840984,6028379018,geschlossener_Wald,1711.0,,Green space (wooded),0.0016965160115434174
TEST-00581,CH876777840984,6035534780,geschlossener_Wald,1362.0,,Green space (wooded),18134.88094700316
TEST-00581,CH876777840984,6035534785,geschlossener_Wald,1362.0,,Green space (wooded),40171.6624455074
TEST-00581,CH876777840984,6035549130,Strasse_Weg,1362.0,,Not green space,4258.643382217088
TEST-00581,CH876777840984,6035534815,geschlossener_Wald,1362.0,,Green space (wooded),4488.990343657825
TEST-00581,CH876777840984,6035534826,geschlossener_Wald,1362.0,,Green space (wooded),952.7984487891985
TEST-00581,CH876777840984,6035438600,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),8444.137942999518
TEST-00581,CH876777840984,6035438610,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),12285.574177505812
TEST-00581,CH876777840984,6035534880,geschlossener_Wald,1362.0,,Green space (wooded),30928.851639538014
TEST-00581,CH876777840984,6035534883,geschlossener_Wald,1362.0,,Green space (wooded),225.55406532590064
TEST-00581,CH876777840984,6035438675,uebrige_befestigte,1362.0,,Not green space,314.9085290009133
TEST-00581,CH876777840984,6035534948,geschlossener_Wald,1362.0,,Green space (wooded),7307.290242492764
TEST-00581,CH876777840984,6035549284,Strasse_Weg,1362.0,,Not green space,13986.093533299238
TEST-00581,CH876777840984,6035534950,geschlossener_Wald,1362.0,,Green space (wooded),4689.372669255672
TEST-00581,CH876777840984,6035534955,geschlossener_Wald,1362.0,,Green space (wooded),25591.568980011438
TEST-00581,CH876777840984,6035534956,geschlossener_Wald,1362.0,,Green space (wooded),967.2102799938771
TEST-00581,CH876777840984,6035438710,uebrige_befestigte,1362.0,,Not green space,373.32355099728846
TEST-00581,CH876777840984,6035534997,geschlossener_Wald,1362.0,,Green space (wooded),13415.560140640657
TEST-00581,CH876777840984,6035535031,geschlossener_Wald,1362.0,,Green space (wooded),922.6665764949436
TEST-00581,CH876777840984,6035535042,geschlossener_Wald,1362.0,,Green space (wooded),724.5796721071516
TEST-00581,CH876777840984,6035535044,geschlossener_Wald,1362.0,,Green space (wooded),95205.45989848797
TEST-00581,CH876777840984,6035535045,geschlossener_Wald,1362.0,,Green space (wooded),829768.1341393756
TEST-00581,CH876777840984,6035549382,Strasse_Weg,1362.0,,Not green space,8.31406705723192
TEST-00581,CH876777840984,6035535050,geschlossener_Wald,1362.0,,Green space (wooded),75503.46784060459
TEST-00581,CH876777840984,6035535052,geschlossener_Wald,1362.0,,Green space (wooded),1012.4254749954566
TEST-00581,CH876777840984,6035438808,uebrige_humusierte,1362.0,,Green space (soil-covered),1097.45787550196
TEST-00581,CH876777840984,6035438818,uebrige_humusierte,1362.0,,Green space (soil-covered),558.8230009987244
TEST-00581,CH876777840984,6035438829,uebrige_humusierte,1362.0,,Green space (soil-covered),857.6183939986704
TEST-00581,CH876777840984,6035438836,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),246967.73773098446
TEST-00581,CH876777840984,6035438846,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),1819.9340675019039
TEST-00581,CH876777840984,6035438872,Gebaeude,1362.0,190168804,Not green space,310.8946210042916
TEST-00581,CH876777840984,6035438873,Gebaeude,1362.0,502193225,Not green space,16.460717998969827
TEST-00581,CH876777840984,6035414306,Gebaeude,1362.0,190166669,Not green space,60.914231998517366
TEST-00581,CH876777840984,6035414308,Gebaeude,1362.0,160006577,Not green space,138.34793949970074
TEST-00581,CH876777840984,6035414309,Gebaeude,1362.0,502193301,Not green space,239.61536549749408
TEST-00581,CH876777840984,6035414334,Gebaeude,1362.0,502193296,Not green space,1191.1130349986715
TEST-00581,CH876777840984,6035414335,Gebaeude,1362.0,502193297,Not green space,5.693543000024109
TEST-00581,CH876777840984,6035535182,geschlossener_Wald,1362.0,,Green space (wooded),9010.061712477718
TEST-00581,CH876777840984,6035438929,uebrige_befestigte,1362.0,,Not green space,486.44238149733593
TEST-00581,CH876777840984,6035414381,uebrige_bestockte,1362.0,,Green space (wooded),1912.9956509947278
TEST-00581,CH876777840984,6035414384,Gartenanlage,1362.0,,Green space (soil-covered),337.794513995532
TEST-00581,CH876777840984,6035414404,Gebaeude,1362.0,255158,Not green space,206.69267000351908
TEST-00581,CH876777840984,6035535236,geschlossener_Wald,1362.0,,Green space (wooded),13666.646607325516
TEST-00581,CH876777840984,6028377524,geschlossener_Wald,1710.0,,Green space (wooded),0.017421824158388794
TEST-00581,CH876777840984,6035414455,Gebaeude,1362.0,502193233,Not green space,177.66788349921208
TEST-00581,CH876777840984,6035414454,Gebaeude,1362.0,190166725,Not green space,386.69296000152156
TEST-00581,CH876777840984,6035437011,uebrige_befestigte,1362.0,,Not green space,532.185135000275
TEST-00581,CH876777840984,6035414513,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),323119.1537936507
TEST-00581,CH876777840984,6035535346,geschlossener_Wald,1362.0,,Green space (wooded),20216.184151004993
TEST-00581,CH876777840984,6035535354,geschlossener_Wald,1362.0,,Green space (wooded),331507.22928090516
TEST-00581,CH876777840984,6035435006,uebrige_befestigte,1362.0,,Not green space,0.03403950814339759
TEST-00581,CH876777840984,6035535379,geschlossener_Wald,1362.0,,Green space (wooded),86144.8833927377
TEST-00581,CH876777840984,6035432980,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),344.25599299757414
TEST-00581,CH876777840984,6035432990,uebrige_befestigte,1362.0,,Not green space,198.97298549780032
TEST-00581,CH876777840984,6035437089,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),8971.866786387298
TEST-00581,CH876777840984,6035433000,uebrige_befestigte,1362.0,,Not green space,130.4334264998079
TEST-00581,CH876777840984,6035414570,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),389741.01063840976
TEST-00581,CH876777840984,6035433009,uebrige_befestigte,1362.0,,Not green space,388.50902700053365
TEST-00581,CH876777840984,6035549746,Strasse_Weg,1362.0,,Not green space,1206.314620755404
TEST-00581,CH876777840984,6035439159,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),307.6323370005085
TEST-00581,CH876777840984,6035531331,geschlossener_Wald,1374.0,,Green space (wooded),0.0025339999211553277
TEST-00581,CH876777840984,6035433042,uebrige_befestigte,1362.0,,Not green space,1989.9262754986544
TEST-00581,CH876777840984,6035535444,geschlossener_Wald,1362.0,,Green space (wooded),190637.7221944733
TEST-00581,CH876777840984,6035543640,Gewaesser_fliessendes,1362.0,,Not green space,45.69615639079809
TEST-00581,CH876777840984,6035439192,Gebaeude,1362.0,502193298,Not green space,69.12395000008618
TEST-00581,CH876777840984,6035439193,Gebaeude,1362.0,190166672,Not green space,85.6216955011379
TEST-00581,CH876777840984,6035431011,Geroell_Sand,1362.0,,Not green space,21502.77896010424
TEST-00581,CH876777840984,6035433062,uebrige_befestigte,1362.0,,Not green space,15.120002999883287
TEST-00581,CH876777840984,6035535465,geschlossener_Wald,1362.0,,Green space (wooded),1230.8970094987792
TEST-00581,CH876777840984,6035549802,Strasse_Weg,1362.0,,Not green space,15686.326787962244
TEST-00581,CH876777840984,6035535467,geschlossener_Wald,1362.0,,Green space (wooded),1142.7826249958603
TEST-00581,CH876777840984,6035431026,uebrige_befestigte,1362.0,,Not green space,135.53997049950095
TEST-00581,CH876777840984,6035414653,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),13856.576189996018
TEST-00581,CH876777840984,6035431045,Hoch_Flachmoor,1362.0,,Green space (soil-covered),5389.638684503721
TEST-00581,CH876777840984,6035535498,geschlossener_Wald,1362.0,,Green space (wooded),365107.49753
TEST-00581,CH876777840984,6035535531,geschlossener_Wald,1362.0,,Green space (wooded),61.70506202653977
TEST-00581,CH876777840984,6035535538,geschlossener_Wald,1362.0,,Green space (wooded),214.3874793684468
TEST-00581,CH876777840984,6035535559,geschlossener_Wald,1362.0,,Green space (wooded),554.4918440006597
TEST-00581,CH876777840984,6035531479,geschlossener_Wald,1374.0,,Green space (wooded),0.012068644055493386
TEST-00581,CH876777840984,6035549925,Strasse_Weg,1362.0,,Not green space,22.04417241742034
TEST-00581,CH876777840984,6035543786,Gewaesser_fliessendes,1362.0,,Not green space,2254.337802250414
TEST-00581,CH876777840984,6035431149,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),2028.0170955035953
TEST-00581,CH876777840984,6035431152,Hoch_Flachmoor,1362.0,,Green space (soil-covered),4178.145204998421
TEST-00581,CH876777840984,6035431153,Hoch_Flachmoor,1362.0,,Green space (soil-covered),8862.684691990286
TEST-00581,CH876777840984,6035431155,Hoch_Flachmoor,1362.0,,Green space (soil-covered),43.516711884034535
TEST-00581,CH876777840984,6035545844,Gewaesser_fliessendes,1362.0,,Not green space,145.28369282151124
TEST-00581,CH876777840984,6035545846,Gewaesser_fliessendes,1362.0,,Not green space,140.97006681647733
TEST-00581,CH876777840984,6035545847,Gewaesser_fliessendes,1362.0,,Not green space,148.15997399619857
TEST-00581,CH876777840984,6035545848,Gewaesser_fliessendes,1362.0,,Not green space,293.40759499432056
TEST-00581,CH876777840984,6035545849,Gewaesser_fliessendes,1362.0,,Not green space,3325.9803250118744
TEST-00581,CH876777840984,6035431195,Hoch_Flachmoor,1362.0,,Green space (soil-covered),5710.071889503888
TEST-00581,CH876777840984,6035431198,Gebaeude,1362.0,191980431,Not green space,5.769716999849367
TEST-00581,CH876777840984,6035431212,Geroell_Sand,1362.0,,Not green space,3281.708576995377
TEST-00581,CH876777840984,6035543857,Gewaesser_fliessendes,1362.0,,Not green space,57.658716997392084
TEST-00581,CH876777840984,6035543859,Gewaesser_fliessendes,1362.0,,Not green space,77.2920529979329
TEST-00581,CH876777840984,6035535678,geschlossener_Wald,1362.0,,Green space (wooded),259.3305860012076
TEST-00581,CH876777840984,6035535684,geschlossener_Wald,1362.0,,Green space (wooded),1924.6221355016598
TEST-00581,CH876777840984,6035431237,Geroell_Sand,1362.0,,Not green space,3027.6082844982725
TEST-00581,CH876777840984,6035535709,geschlossener_Wald,1362.0,,Green space (wooded),4687.502757457294
TEST-00581,CH876777840984,6035535722,geschlossener_Wald,1362.0,,Green space (wooded),4747.11228402278
TEST-00581,CH876777840984,6035543914,Gewaesser_fliessendes,1362.0,,Not green space,128.17349025390297
TEST-00581,CH876777840984,6035543916,Gewaesser_fliessendes,1362.0,,Not green space,149.06560623547304
TEST-00581,CH876777840984,6035543917,Gewaesser_fliessendes,1362.0,,Not green space,245.8008439994583
TEST-00581,CH876777840984,6035543918,Gewaesser_fliessendes,1362.0,,Not green space,248.94252299870163
TEST-00581,CH876777840984,6035437425,uebrige_bestockte,1362.0,,Green space (wooded),1289.2110024979013
TEST-00581,CH876777840984,6035545989,Gewaesser_fliessendes,1362.0,,Not green space,351.0871621245396
TEST-00581,CH876777840984,6035535768,geschlossener_Wald,1362.0,,Green space (wooded),4223.425597004478
TEST-00581,CH876777840984,6035535771,geschlossener_Wald,1362.0,,Green space (wooded),3609.4487419978036
TEST-00581,CH876777840984,6035550121,Strasse_Weg,1362.0,,Not green space,4824.032694171293
TEST-00581,CH876777840984,6035535785,geschlossener_Wald,1362.0,,Green space (wooded),367.70046523017925
TEST-00581,CH876777840984,6035535792,geschlossener_Wald,1362.0,,Green space (wooded),53.86849648486774
TEST-00581,CH876777840984,6028240817,Hoch_Flachmoor,1710.0,,Green space (soil-covered),0.001015302393578441
TEST-00581,CH876777840984,6035431350,Geroell_Sand,1362.0,,Not green space,203395.38001834
TEST-00581,CH876777840984,6035546051,Gewaesser_fliessendes,1362.0,,Not green space,233.5006980061229
TEST-00581,CH876777840984,6035433428,uebrige_befestigte,1362.0,,Not green space,42.095317500493145
TEST-00581,CH876777840984,6035546074,Gewaesser_fliessendes,1362.0,,Not green space,331.39374359262445
TEST-00581,CH876777840984,6035546075,Gewaesser_fliessendes,1362.0,,Not green space,351.8692431154293
TEST-00581,CH876777840984,6035433440,uebrige_befestigte,1362.0,,Not green space,156.35225899887882
TEST-00581,CH876777840984,6035433454,Acker_Wiese_Weide,1362.0,,Green space (soil-covered),89.16893600327113
TEST-00581,CH876777840984,6035535858,geschlossener_Wald,1362.0,,Green space (wooded),43.42237847059737
TEST-00899,CH827798492423,6035547937,Strasse_Weg,1301.0,,Not green space,0.010474496439577763
