ID,EGRID,fid,Art,BFSNr,GWR_EGID,Check_GreenSpace,area_m2,input_Bemerkung,bauzonen,bauzonen_m2,habitat,habitat_m2
TEST-00474,CH197779746639,6033014411,Gebaeude,,931258,Not green space,95.88634300046833,,,,,
TEST-00474,CH197779746639,6033015416,uebrige_befestigte,,,Not green space,84.3889135017359,,,,,
TEST-00343,CH413088528970,6033031347,Reben,6023.0,,Green space (soil-covered),147.98081650333194,,,,8.1.6 Rebberg,148.0
TEST-00772,CH143052562514,6033044603,Reben,6022.0,,Green space (soil-covered),1406.907244002866,,,,8.1.6 Rebberg,1406.9
TEST-00560,CH425666523029,6033045005,Reben,6022.0,,Green space (soil-covered),143.6109125007364,,,,"8.1.6 Rebberg; 9.3.3 Naturstrasse, Weg",143.3; 0.3
TEST-00116,CH825696523011,6033340658,Strasse_Weg,6022.0,,Not green space,38.09689391748513,,,,,
TEST-00116,CH825696523011,6033033528,Gartenanlage,6022.0,,Green space (soil-covered),418.85666189226015,,Wohnzonen,417.0,"9.3.2 Asphalt- und Betonstrasse; 6 Wälder; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",0.3; 90.1; 328.4
TEST-00554,CH443052766605,6033034317,uebrige_humusierte,6152.0,,Green space (soil-covered),4491.6267081186,,Wohnzonen; Wohnzonen; Zonen für öffentliche Nutzungen,4.1; 0.2; 29.1,"1.2 Fliessgewässer; 6.3.1 Ahorn-Schluchtwald; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 4 Grünland (Naturrasen, Wiesen und Weiden); 4.0.0.0.1 Rasen, dynamisch; 4 Grünland (Naturrasen, Wiesen und Weiden); 4.5.1 Talfettwiesen (Fromentalwiese); 9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 4.0.1 Kunstwiese auf Fruchtfolgefläche; 4.5.1 Talfettwiesen (Fromentalwiese); 4.5.1 Talfettwiesen (Fromentalwiese); 8.2 Feldkulturen (Äcker); 4.0.0.0.3 Rasen, nicht dynamisch; 4.0.0.0.2 Rasen, mittel dynamisch; 4.0.0.0.2 Rasen, mittel dynamisch; 4.5.1 Talfettwiesen (Fromentalwiese); 8.2.3 Hackfruchtacker (Sommerkultur), Garten",149.5; 0.9; 0.5; 0.1; 0.1; 0.0; 2.4; 59.5; 25.1; 1198.6; 0.0; 0.0; 0.8; 0.1; 0.2; 0.0; 0.3; 21.1; 762.1; 12.2; 7.4; 234.5; 1994.8; 17.9; 0.7
TEST-00554,CH443052766605,6033034319,Gartenanlage,6152.0,,Green space (soil-covered),0.001526934799987811,,,,"4.0.0.0.2 Rasen, mittel dynamisch",0.0
TEST-00554,CH443052766605,6033034320,uebrige_befestigte,6152.0,,Not green space,0.0016275571362268646,,,,,
TEST-00554,CH443052766605,6033034352,Gartenanlage,6152.0,,Green space (soil-covered),0.0033547557507396394,,,,"8.2.3 Hackfruchtacker (Sommerkultur), Garten; 4.0.0.0.2 Rasen, mittel dynamisch",0.0; 0.0
TEST-00554,CH443052766605,6033051788,uebrige_humusierte,6152.0,,Green space (soil-covered),1109.4789719414566,,,,1.2 Fliessgewässer; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 8.2 Feldkulturen (Äcker); 4.5.1 Talfettwiesen (Fromentalwiese),24.6; 0.0; 3.4; 1081.4
TEST-00554,CH443052766605,6033051790,uebrige_humusierte,6152.0,,Green space (soil-covered),1582.5093460107842,,,,1.2 Fliessgewässer; 4.5.1 Talfettwiesen (Fromentalwiese),29.5; 1550.9
TEST-00554,CH443052766605,6033051789,uebrige_humusierte,6152.0,,Green space (soil-covered),934.4151885072863,,,,4.5.1 Talfettwiesen (Fromentalwiese),932.7
TEST-00554,CH443052766605,6033324714,Gewaesser_fliessendes,6152.0,,Not green space,484.7282379988451,,,,,
TEST-00554,CH443052766605,6033324716,Gewaesser_fliessendes,6152.0,,Not green space,670.8583659628046,,,,,
TEST-00554,CH443052766605,6033324717,Gewaesser_fliessendes,6152.0,,Not green space,393.9075634960444,,,,,
TEST-00554,CH443052766605,6033339077,Strasse_Weg,6152.0,,Not green space,209.64263610084987,,,,,
TEST-00554,CH443052766605,6033051865,uebrige_befestigte,6152.0,,Not green space,5.8195957868757615,,,,,
TEST-00554,CH443052766605,6033051876,Acker_Wiese_Weide,6152.0,,Green space (soil-covered),26.398997963950908,,,,"4 Grünland (Naturrasen, Wiesen und Weiden); 4.5.1 Talfettwiesen (Fromentalwiese); 8.2 Feldkulturen (Äcker); 4.5.1 Talfettwiesen (Fromentalwiese)",17.9; 7.5; 0.6; 0.1
TEST-00554,CH443052766605,6033051877,uebrige_befestigte,6152.0,,Not green space,28.560441999225212,,,,,
TEST-00554,CH443052766605,6033051879,uebrige_humusierte,6152.0,,Green space (soil-covered),3588.6747803829294,,,,"4 Grünland (Naturrasen, Wiesen und Weiden); 1.2 Fliessgewässer; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.3.2 Asphalt- und Betonstrasse; 8.2 Feldkulturen (Äcker); 4.5.1 Talfettwiesen (Fromentalwiese); 9.3.2 Asphalt- und Betonstrasse",1.6; 46.1; 0.1; 0.1; 4.0; 3536.6; 0.1
TEST-00554,CH443052766605,6033051878,uebrige_befestigte,6152.0,,Not green space,33.054295001369475,,,,,
TEST-00554,CH443052766605,6033051888,Acker_Wiese_Weide,6152.0,,Green space (soil-covered),32.77369323198352,,,,4.0.1 Kunstwiese auf Fruchtfolgefläche; 4.5.1 Talfettwiesen (Fromentalwiese),0.1; 32.7
TEST-00554,CH443052766605,6033340691,Strasse_Weg,6152.0,,Not green space,6.883909501343918,,,,,
TEST-00554,CH443052766605,6033054693,Gebaeude,6152.0,,Not green space,0.15413292343857657,,,,,
TEST-00554,CH443052766605,6033324493,Gewaesser_fliessendes,6152.0,,Not green space,583.128790488131,,,,,
TEST-00554,CH443052766605,6033324494,Gewaesser_fliessendes,6152.0,,Not green space,381.02812151348894,,,,,
TEST-00554,CH443052766605,6033340891,Strasse_Weg,6152.0,,Not green space,1668.7663814027567,,,,,
TEST-00431,CH543052705696,6033060000,uebrige_vegetationslose,6032.0,,Not green space,380.180871733231,,,,,
TEST-00431,CH543052705696,6033060001,Fels,6032.0,,Not green space,21.826898500988037,,,,,
TEST-00431,CH543052705696,6033060002,Acker_Wiese_Weide,6032.0,,Green space (soil-covered),167.0983230914474,,,,4.5.1 Talfettwiesen (Fromentalwiese); 9.3.2 Asphalt- und Betonstrasse; 4.5.4 Bergfettweide (Milchkrautweide); 4.5.2 Bergfettwiese (Goldhaferwiese),62.3; 0.3; 82.6; 21.9
TEST-00431,CH543052705696,6033060003,Fels,6032.0,,Not green space,395.0308665784154,,,,,
TEST-00431,CH543052705696,6033060521,uebrige_humusierte,6032.0,,Green space (soil-covered),0.001417539607992012,,,,4.5.4 Bergfettweide (Milchkrautweide),0.0
TEST-00431,CH543052705696,6033314738,geschlossener_Wald,6032.0,,Green space (wooded),8495.555547796983,,,,"6.6 Gebirgsnadelwälder; 1.2 Fliessgewässer; 9.3.2 Asphalt- und Betonstrasse; 4.5.4 Bergfettweide (Milchkrautweide); 6.6.2 Heidelbeer-Fichtenwald; 4 Grünland (Naturrasen, Wiesen und Weiden)",1985.8; 5.4; 0.2; 135.7; 6367.3; 1.1
TEST-00431,CH543052705696,6033060277,Fels,6032.0,,Not green space,0.0010371570165325743,,,,,
TEST-00431,CH543052705696,6033315278,geschlossener_Wald,6032.0,,Green space (wooded),0.004592149339817719,,,,6.6.2 Heidelbeer-Fichtenwald,0.0
TEST-00431,CH543052705696,6033324624,Gewaesser_fliessendes,6032.0,,Not green space,510.0303924471501,,,,,
TEST-00431,CH543052705696,6033058772,Fels,6032.0,,Not green space,186.52262093041972,,,,,
TEST-00431,CH543052705696,6033058773,Fels,6032.0,,Not green space,98.60797671402827,,,,,
TEST-00431,CH543052705696,6033058785,uebrige_humusierte,6032.0,,Green space (soil-covered),440.6112169993743,,,,6.6 Gebirgsnadelwälder; 4.5.4 Bergfettweide (Milchkrautweide); 6.6.2 Heidelbeer-Fichtenwald,166.2; 256.8; 17.6
TEST-00431,CH543052705696,6033058786,uebrige_humusierte,6032.0,,Green space (soil-covered),2400.0214632940133,,,,"6.6 Gebirgsnadelwälder; 1.2 Fliessgewässer; 9.3.2 Asphalt- und Betonstrasse; 4.5.4 Bergfettweide (Milchkrautweide); 6.6.2 Heidelbeer-Fichtenwald; 4 Grünland (Naturrasen, Wiesen und Weiden)",9.3; 7.8; 0.4; 474.7; 1780.0; 127.7
TEST-00431,CH543052705696,6033058556,uebrige_humusierte,6032.0,,Green space (soil-covered),1096.3821265033557,,,,9.3.2 Asphalt- und Betonstrasse; 4.5.4 Bergfettweide (Milchkrautweide),2.9; 1093.5
TEST-00431,CH543052705696,6033339773,Strasse_Weg,6032.0,,Not green space,915.060635995859,,,,,
TEST-00991,CH267152300372,6033061385,uebrige_befestigte,6173.0,,Not green space,77.993146001453,,,,,
TEST-00991,CH267152300372,6033061017,Gebaeude,6173.0,931978,Not green space,164.25021199819813,,,,,
TEST-00991,CH267152300372,6033339295,Strasse_Weg,6173.0,,Not green space,0.0015900009838780704,,,,,
TEST-00991,CH267152300372,6033061810,uebrige_humusierte,6173.0,,Green space (soil-covered),0.0011016314717338105,,Wohnzonen,0.0,"8.2.3 Hackfruchtacker (Sommerkultur), Garten",0.0
TEST-00991,CH267152300372,6033061454,Gartenanlage,6173.0,,Green space (soil-covered),438.93815049326207,,Wohnzonen; Zentrumszonen,437.9; 0.8,"4.0.0.0.1 Rasen, dynamisch; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 6 Wälder; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.3.2 Asphalt- und Betonstrasse; 9.2 Bauten",0.0; 3.9; 21.1; 412.6; 0.3; 0.6; 0.4
TEST-00996,CH335219305668,6033037863,Reben,6141.0,,Green space (soil-covered),743.4223599980581,,,,8.1.6 Rebberg; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung,743.2; 0.2
TEST-00521,CH659752833002,6033080586,uebrige_befestigte,6212.0,,Not green space,142.91295610693254,,,,,
TEST-00521,CH659752833002,6033080587,Gartenanlage,6212.0,,Green space (soil-covered),142.1669891692637,,Wohnzonen,142.2,"9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",0.1; 141.7
TEST-00521,CH659752833002,6033347033,Strasse_Weg,6212.0,,Not green space,2.8800464773665766,,,,,
TEST-00521,CH659752833002,6033080571,Gebaeude,6212.0,,Not green space,0.0014793376418311235,,,,,
TEST-00521,CH659752833002,6033080572,Gebaeude,6212.0,,Not green space,121.01314018701292,,,,,
TEST-00530,CH435267304895,6033087209,Acker_Wiese_Weide,6024.0,,Green space (soil-covered),1070.532983003272,,,,4.5.1 Talfettwiesen (Fromentalwiese),1070.5
TEST-00807,CH566852309160,6033168379,Acker_Wiese_Weide,6024.0,,Green space (soil-covered),334.9601504992412,,,,"4.2.1 Wärmeliebende Trockenrasen (Kontinentales Klima; Innerwallis, Graubünden)",335.0
TEST-00592,CH466852300484,6033165875,Acker_Wiese_Weide,6024.0,,Green space (soil-covered),11.238372961929002,,,,6.3.4 Flaumeichenwald,11.2
TEST-00592,CH466852300484,6033316279,geschlossener_Wald,6024.0,,Green space (wooded),1082.2322780452287,,,,6.6 Gebirgsnadelwälder; 6.3.4 Flaumeichenwald,401.0; 681.2
TEST-00839,CH682052303057,6033119939,Gartenanlage,6157.0,,Green space (soil-covered),230.6067471897335,,Wohnzonen,230.6,"8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.3.2 Asphalt- und Betonstrasse; 4.0.0.0.1 Rasen, dynamisch; 9.2 Bauten",230.3; 0.0; 0.0; 0.0; 0.3
TEST-00839,CH682052303057,6033343472,Strasse_Weg,6157.0,,Not green space,10.756977477899923,,,,,
TEST-00839,CH682052303057,6033118012,Gebaeude,6157.0,930010,Not green space,214.30269332995385,,,,,
TEST-00839,CH682052303057,6033118013,uebrige_befestigte,6157.0,,Not green space,56.81919200601511,,,,,
TEST-00430,CH289952301317,6033123601,Gartenanlage,6248.0,,Green space (soil-covered),19.44341900064831,,Zentrumszonen,19.4,"8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung",19.4; 0.0
TEST-00679,CH283652301270,6033345160,Strasse_Weg,6248.0,,Not green space,2.0053880005418687,,,,,
TEST-00679,CH283652301270,6033342968,Strasse_Weg,6248.0,,Not green space,2.3048819393636424,,,,,
TEST-00679,CH283652301270,6033132923,Reben,6248.0,,Green space (soil-covered),562.9917200060493,,,,8.1.6 Rebberg,562.1
TEST-00173,CH195217743047,6033131202,Reben,6248.0,,Green space (soil-covered),190.0198029976425,,,,8.1.6 Rebberg,190.0
TEST-00135,CH907666227709,6033312136,geschlossener_Wald,6299.0,,Green space (wooded),2606.5822068597226,,,,1.2 Fliessgewässer; 6.4 Wärmeliebende Föhrenwälder; 6.6 Gebirgsnadelwälder; 6.6 Gebirgsnadelwälder,43.5; 229.0; 59.6; 2274.5
TEST-00135,CH907666227709,6033134384,Acker_Wiese_Weide,6299.0,,Green space (soil-covered),765.0389451395337,,,,6.4 Wärmeliebende Föhrenwälder; 6.6 Gebirgsnadelwälder,228.2; 536.8
TEST-00861,CH565252304850,6033312263,geschlossener_Wald,6218.0,,Green space (wooded),788.3311619972852,,,,6.3.4 Flaumeichenwald; 6.6 Gebirgsnadelwälder,466.4; 321.9
TEST-00811,CH165252306374,6033311827,geschlossener_Wald,6218.0,,Green space (wooded),124.84326250048699,,,,6.2 Buchenwälder; 6.3.4 Flaumeichenwald,102.4; 22.4
TEST-00374,CH143052524704,6033313174,geschlossener_Wald,6218.0,,Green space (wooded),110.70600900133626,,,,6.6 Gebirgsnadelwälder,110.7
TEST-00190,CH565252305147,6033141062,Gartenanlage,6218.0,,Green space (soil-covered),134.8442084973815,,Wohnzonen; Zentrumszonen,0.2; 134.7,"8.2.3 Hackfruchtacker (Sommerkultur), Garten",134.8
TEST-00072,CH920533523078,6033319560,geschlossener_Wald,6142.0,,Green space (wooded),5119.14764903332,,,,,
TEST-00072,CH920533523078,6033082665,uebrige_befestigte,6142.0,,Not green space,244.8404659698246,,,,,
TEST-00072,CH920533523078,6033082666,Acker_Wiese_Weide,6142.0,,Green space (soil-covered),10303.956428315898,,,,,
TEST-00072,CH920533523078,6033330615,Strasse_Weg,6142.0,,Not green space,4.029950320597511,,,,,
TEST-00072,CH920533523078,6033330617,Strasse_Weg,6142.0,,Not green space,334.0349796904643,,,,,
TEST-00072,CH920533523078,6033084103,uebrige_humusierte,6142.0,,Green space (soil-covered),79.78982567320122,,,,,
TEST-00165,CH495249783033,6033096850,uebrige_bestockte,6213.0,,Green space (wooded),605.2316384340543,,Tourismus- und Freizeitzonen,605.2,9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 4.6 Grasbrachen; 6.3.4 Flaumeichenwald,1.5; 0.2; 603.5
TEST-00165,CH495249783033,6033142553,uebrige_humusierte,6213.0,,Green space (soil-covered),258.0557774560845,,Tourismus- und Freizeitzonen,256.8,"4.6 Grasbrachen; 6.3.4 Flaumeichenwald; 4 Grünland (Naturrasen, Wiesen und Weiden)",63.8; 135.6; 58.7
TEST-00165,CH495249783033,6033142555,Gebaeude,6213.0,504214677,Not green space,5.57967500004759,,,,,
TEST-00165,CH495249783033,6033142556,Gebaeude,6213.0,504214678,Not green space,27.670876000209525,,,,,
TEST-00165,CH495249783033,6033142558,uebrige_befestigte,6213.0,,Not green space,13005.65269146821,,,,,
TEST-00165,CH495249783033,6033142942,uebrige_bestockte,6213.0,,Green space (wooded),158.15393850044327,,Tourismus- und Freizeitzonen,158.2,"6.3.6 Saurer Eichenmischwald; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 4 Grünland (Naturrasen, Wiesen und Weiden)",46.9; 0.4; 110.9
TEST-00165,CH495249783033,6033142943,uebrige_bestockte,6213.0,,Green space (wooded),176.12555149854006,,Tourismus- und Freizeitzonen,176.1,"6.3.6 Saurer Eichenmischwald; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 4 Grünland (Naturrasen, Wiesen und Weiden)",171.8; 1.7; 2.6
TEST-00165,CH495249783033,6033142951,uebrige_bestockte,6213.0,,Green space (wooded),511.4540501933276,,Tourismus- und Freizeitzonen,510.9,"9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 4 Grünland (Naturrasen, Wiesen und Weiden); 6.3.4 Flaumeichenwald; 6.3.6 Saurer Eichenmischwald",2.0; 54.0; 316.9; 138.5
TEST-00165,CH495249783033,6033143020,uebrige_bestockte,6213.0,,Green space (wooded),609.744800695572,,Tourismus- und Freizeitzonen,609.6,"9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 4 Grünland (Naturrasen, Wiesen und Weiden); 6.3.4 Flaumeichenwald",0.7; 502.7; 106.4
TEST-00597,CH128160523092,6033112617,Acker_Wiese_Weide,6194.0,,Green space (soil-covered),999.0974989953704,,Wohnzonen,997.7,4.5.2 Bergfettwiese (Goldhaferwiese),999.1
TEST-00237,CH585452306907,6033313970,geschlossener_Wald,6037.0,,Green space (wooded),3844.498238005891,,,,6.6 Gebirgsnadelwälder,3844.5
TEST-00831,CH806930445230,6033202814,Gebaeude,6037.0,,Not green space,53.937650501187186,,,,,
TEST-00831,CH806930445230,6033204302,Acker_Wiese_Weide,6037.0,,Green space (soil-covered),294.6805064698311,,,,9.2 Bauten; 4.5.1 Talfettwiesen (Fromentalwiese); 4.5.1 Talfettwiesen (Fromentalwiese); 4.5.2 Bergfettwiese (Goldhaferwiese); 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung,1.4; 4.5; 39.5; 249.3; 0.1
TEST-00831,CH806930445230,6033204319,Gartenanlage,6037.0,,Green space (soil-covered),0.001251701045530069,,,,4.5.1 Talfettwiesen (Fromentalwiese),0.0
TEST-00831,CH806930445230,6033204318,uebrige_befestigte,6037.0,,Not green space,10.650437327076313,,,,,
TEST-00921,CH555552793018,6033146908,Gebaeude,6158.0,504166002,Not green space,18.336492999861846,,,,,
TEST-00921,CH555552793018,6033145129,Gartenanlage,6158.0,,Green space (soil-covered),713.2489581235394,,Wohnzonen; Wohnzonen,712.5; 0.0,9.2 Bauten; 9.2 Bauten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 4.2.4 Mitteleuropäischer Halbtrockenrasen,2.1; 3.2; 0.1; 0.1; 707.7
TEST-00921,CH555552793018,6033147700,Gebaeude,6158.0,930682,Not green space,54.5440680010237,,,,,
TEST-00921,CH555552793018,6033149370,uebrige_befestigte,6158.0,,Not green space,50.13377478630147,,,,,
TEST-00863,CH873099255249,6033013146,Reben,6135.0,,Green space (soil-covered),152.2136444985505,,,,8.1.6 Rebberg,152.2
TEST-00590,CH405230015275,6033149619,Acker_Wiese_Weide,6214.0,,Green space (soil-covered),197.59798000014607,,,,4.5.1 Talfettwiesen (Fromentalwiese),197.6
TEST-00257,CH443052693755,6033092590,Gartenanlage,6037.0,,Green space (soil-covered),916.9243299918953,,Wohnzonen; Zentrumszonen; Zonen für öffentliche Nutzungen,539.9; 376.7; 0.3,"8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.2 Bauten; 4.5.2 Bergfettwiese (Goldhaferwiese); 4.0.0.0.2 Rasen, mittel dynamisch",599.1; 0.7; 317.0; 0.1
TEST-00257,CH443052693755,6033209690,Gebaeude,6037.0,900366,Not green space,83.18666850205513,,,,,
TEST-00678,CH937773668917,6033342690,Strasse_Weg,6261.0,,Not green space,121.32205804833616,,,,,
TEST-00678,CH937773668917,6033208387,Acker_Wiese_Weide,6261.0,,Green space (soil-covered),425.0409854478447,,Wohnzonen,424.5,"9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.3.3 Naturstrasse, Weg; 4.0.0.0.1 Rasen, dynamisch",0.0; 0.5; 424.5
TEST-00678,CH937773668917,6033208389,uebrige_befestigte,6261.0,,Not green space,91.80854050077673,,,,,
TEST-00905,CH157852083037,6033235665,Gartenanlage,6034.0,,Green space (soil-covered),40.3115445008217,,Zentrumszonen,25.0,4.6 Grasbrachen; 9.3.2 Asphalt- und Betonstrasse,40.2; 0.1
TEST-00123,CH721842523005,6033244381,Acker_Wiese_Weide,6089.0,,Green space (soil-covered),311.1040235018659,,,,4.5.1 Talfettwiesen (Fromentalwiese),311.1
TEST-00696,CH183552301630,6033249167,uebrige_humusierte,6290.0,,Green space (soil-covered),61.837843494846794,,Wohnzonen,3.7,4.3.6 Buntschwingelhalde; 6.6.3 Lärchen-Arvenwald,58.3; 3.5
TEST-00297,CH135212302239,6033269754,Acker_Wiese_Weide,6009.0,,Green space (soil-covered),2177.7908629968333,,,,4.2.4 Mitteleuropäischer Halbtrockenrasen; 4.5.1 Talfettwiesen (Fromentalwiese); 4.5.2 Bergfettwiese (Goldhaferwiese); 4.5.1 Talfettwiesen (Fromentalwiese),43.5; 61.0; 1891.4; 181.9
TEST-00157,CH795214763058,6033269772,Acker_Wiese_Weide,6009.0,,Green space (soil-covered),3598.115511011056,,,,4.5.1 Talfettwiesen (Fromentalwiese); 4.5.2 Bergfettwiese (Goldhaferwiese),182.8; 3415.3
TEST-00687,CH273046035220,6033268355,Reben,6137.0,,Green space (soil-covered),147.67955795127594,,,,8.1.6 Rebberg,147.7
TEST-00687,CH273046035220,6033289416,Reben,6137.0,,Green space (soil-covered),20.770543886617673,,,,8.1.6 Rebberg,20.8
TEST-00687,CH273046035220,6033330057,Strasse_Weg,6137.0,,Not green space,24.69175516475649,,,,,
TEST-00205,CH235249300082,6033267846,uebrige_humusierte,6137.0,,Green space (soil-covered),74.70432249868546,,,,8.1.6 Rebberg,74.7
TEST-00518,CH724255523016,6033305759,geschlossener_Wald,6137.0,,Green space (wooded),416.959165502863,,,,6.3.4 Flaumeichenwald,417.0
TEST-00317,CH295246893095,6033305771,geschlossener_Wald,6137.0,,Green space (wooded),2582.042182504912,,,,"9.3.3 Naturstrasse, Weg; 6.6.2 Heidelbeer-Fichtenwald; 6.6 Gebirgsnadelwälder; 6.6 Gebirgsnadelwälder",49.5; 540.5; 157.7; 1834.3
TEST-00637,CH348073777936,6033288042,Gebaeude,6137.0,504213029,Not green space,65.3279549990921,,,,,
TEST-00637,CH348073777936,6033288255,uebrige_befestigte,6137.0,,Not green space,340.32315399479637,,,,,
TEST-00890,CH295272693018,6033292210,Reben,6021.0,,Green space (soil-covered),108.40413149868024,,,,8.1.6 Rebberg,108.4
TEST-00320,CH158352503067,6033293856,Gebaeude,6021.0,192001653,Not green space,3.966363500221377,,,,,
TEST-00320,CH158352503067,6033293858,Gartenanlage,6021.0,,Green space (soil-covered),313.6140025818306,,Wohnzonen,313.6,"3 Gletscher, Fels, Schutt und Geröll; 3 Gletscher, Fels, Schutt und Geröll; 4.0 Kunstrasen; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.2 Bauten",26.7; 14.6; 270.1; 0.2; 1.7
